network_type,N,<k>,seq,MDS_1,MDS_2,Diff_MDS_1,Diff_MDS_2,UMDS_0,UMDS_1,UMDS_2,average_depth,time_1,time_2
BA+BA,1000,7.8,4,121,111,106,96,217,207,159,1.6206896551724137,1.0688214302062988,0.1802377700805664
BA+BA,1000,7.8,5,121,111,102,92,213,207,159,1.6851851851851851,1.087346076965332,0.27226758003234863
BA+BA,1000,7.8,6,121,111,99,89,210,208,159,1.6274509803921569,1.0788776874542236,0.2606778144836426
BA+BA,1000,7.8,7,121,111,102,92,213,205,159,1.6296296296296295,1.0792210102081299,0.3317098617553711
BA+BA,1000,7.8,8,121,111,107,97,218,206,159,1.6779661016949152,1.08917236328125,0.2089982032775879
BA+BA,1000,7.8,9,121,111,105,95,216,208,159,1.7017543859649122,1.0849311351776123,0.37038278579711914
BA+BA,1000,7.9,0,118,122,98,102,220,210,178,1.619047619047619,1.0497348308563232,0.11633968353271484
BA+BA,1000,7.9,1,118,122,96,100,218,212,178,1.625,1.023747205734253,0.09093976020812988
BA+BA,1000,7.9,2,118,122,94,98,216,215,178,1.631578947368421,1.062293291091919,0.19586873054504395
BA+BA,1000,7.9,3,118,122,98,102,220,214,178,1.6666666666666667,1.0658226013183594,0.13927936553955078
BA+BA,1000,7.9,4,118,122,96,100,218,213,178,1.5,1.043809413909912,0.08496308326721191
BA+BA,1000,7.9,5,118,122,97,101,219,213,178,1.9024390243902438,1.062058448791504,0.1437056064605713
BA+BA,1000,7.9,6,118,122,98,102,220,213,178,1.9047619047619047,1.0126957893371582,0.11170172691345215
BA+BA,1000,7.9,7,118,122,100,104,222,215,178,1.5,1.0351505279541016,0.09294795989990234
BA+BA,1000,7.9,8,118,122,98,102,220,213,178,1.619047619047619,1.0543522834777832,0.08078932762145996
BA+BA,1000,7.9,9,118,122,99,103,221,215,178,1.5348837209302326,1.079836368560791,0.10558915138244629
BA+BA,1000,8.0,0,92,116,73,97,189,187,154,1.2571428571428571,1.2760851383209229,0.04512619972229004
BA+BA,1000,8.0,1,92,116,76,100,192,186,154,1.3421052631578947,1.305819034576416,0.053244829177856445
BA+BA,1000,8.0,2,92,116,80,104,196,187,154,1.3095238095238095,1.285550594329834,0.06361031532287598
BA+BA,1000,8.0,3,92,116,76,100,192,185,154,1.263157894736842,1.284705638885498,0.04583239555358887
BA+BA,1000,8.0,4,92,116,80,104,196,187,154,1.2142857142857142,1.29697847366333,0.06141352653503418
BA+BA,1000,8.0,5,92,116,83,107,199,187,154,1.2666666666666666,1.3001790046691895,0.05317497253417969
BA+BA,1000,8.0,6,92,116,74,98,190,188,154,1.5,1.2998988628387451,0.052359580993652344
BA+BA,1000,8.0,7,92,116,75,99,191,187,154,1.2162162162162162,1.317289113998413,0.0443270206451416
BA+BA,1000,8.0,8,92,116,76,100,192,187,154,1.368421052631579,1.2671494483947754,0.05126023292541504
BA+BA,1000,8.0,9,92,116,76,100,192,187,154,1.236842105263158,1.2863883972167969,0.06870293617248535
BA+BA,1000,8.1,0,122,108,106,92,214,206,171,1.5813953488372092,1.1074223518371582,0.19413185119628906
BA+BA,1000,8.1,1,122,108,102,88,210,209,171,1.6666666666666667,1.1026966571807861,0.2718186378479004
BA+BA,1000,8.1,2,122,108,106,92,214,206,171,1.4883720930232558,1.121626377105713,0.3701655864715576
BA+BA,1000,8.1,3,122,108,108,94,216,209,171,1.4,1.1333508491516113,0.18400788307189941
BA+BA,1000,8.1,4,122,108,108,94,216,204,171,1.711111111111111,1.120270013809204,0.3726968765258789
BA+BA,1000,8.1,5,122,108,106,92,214,206,171,1.4186046511627908,1.1027367115020752,0.27579736709594727
BA+BA,1000,8.1,6,122,108,107,93,215,208,171,1.5227272727272727,1.1063978672027588,0.29370689392089844
BA+BA,1000,8.1,7,122,108,106,92,214,206,171,1.5348837209302326,1.1062779426574707,0.21074223518371582
BA+BA,1000,8.1,8,122,108,107,93,215,207,171,1.5,1.1292343139648438,0.4094858169555664
BA+BA,1000,8.1,9,122,108,108,94,216,205,171,1.7333333333333334,1.12135910987854,0.3607215881347656
BA+BA,1000,8.2,0,100,86,86,72,172,169,146,1.2307692307692308,1.2947087287902832,0.03826761245727539
BA+BA,1000,8.2,1,100,86,85,71,171,169,146,1.08,1.2712748050689697,0.033538103103637695
BA+BA,1000,8.2,2,100,86,88,74,174,167,146,1.1071428571428572,1.3053090572357178,0.04083704948425293
BA+BA,1000,8.2,3,100,86,91,77,177,168,146,1.2580645161290323,1.2977194786071777,0.048996686935424805
BA+BA,1000,8.2,4,100,86,91,77,177,168,146,1.1612903225806452,1.2703180313110352,0.04575014114379883
BA+BA,1000,8.2,5,100,86,86,72,172,168,146,1.1923076923076923,1.3223304748535156,0.0420222282409668
BA+BA,1000,8.2,6,100,86,87,73,173,169,146,1.2592592592592593,1.276695966720581,0.03883934020996094
BA+BA,1000,8.2,7,100,86,89,75,175,169,146,1.1379310344827587,1.2916438579559326,0.04016590118408203
BA+BA,1000,8.2,8,100,86,86,72,172,169,146,1.1153846153846154,1.2813525199890137,0.04017281532287598
BA+BA,1000,8.2,9,100,86,87,73,173,168,146,1.0740740740740742,1.3233006000518799,0.03687095642089844
BA+BA,1000,8.3,0,100,95,88,83,183,177,146,1.4054054054054055,1.090228796005249,0.07753920555114746
BA+BA,1000,8.3,1,100,95,87,82,182,177,146,1.4166666666666667,1.0931603908538818,0.07088303565979004
BA+BA,1000,8.3,2,100,95,87,82,182,176,146,1.5555555555555556,1.1161019802093506,0.08567047119140625
BA+BA,1000,8.3,3,100,95,90,85,185,177,146,1.5897435897435896,1.0846421718597412,0.08611559867858887
BA+BA,1000,8.3,4,100,95,90,85,185,175,146,1.3333333333333333,1.1387155055999756,0.05476784706115723
BA+BA,1000,8.3,5,100,95,85,80,180,176,146,1.3823529411764706,1.0760185718536377,0.08830642700195312
BA+BA,1000,8.3,6,100,95,86,81,181,177,146,1.457142857142857,1.0935399532318115,0.09788703918457031
BA+BA,1000,8.3,7,100,95,84,79,179,175,146,1.5151515151515151,1.0941154956817627,0.0584101676940918
BA+BA,1000,8.3,8,100,95,89,84,184,175,146,1.5,1.094245433807373,0.09003639221191406
BA+BA,1000,8.3,9,100,95,91,86,186,177,146,1.5,1.0965018272399902,0.09087038040161133
BA+BA,1000,8.4,0,104,96,86,78,182,179,156,1.5769230769230769,1.24233078956604,0.3674921989440918
BA+BA,1000,8.4,1,104,96,90,82,186,181,156,1.3333333333333333,1.2200360298156738,0.33210229873657227
BA+BA,1000,8.4,2,104,96,95,87,191,178,156,1.2571428571428571,1.2182047367095947,0.1075432300567627
BA+BA,1000,8.4,3,104,96,91,83,187,180,156,1.2580645161290323,1.2588527202606201,0.3131134510040283
BA+BA,1000,8.4,4,104,96,89,81,185,179,156,1.4137931034482758,1.2463371753692627,0.22916769981384277
BA+BA,1000,8.4,5,104,96,86,78,182,180,156,1.3076923076923077,1.2257280349731445,0.35973119735717773
BA+BA,1000,8.4,6,104,96,90,82,186,181,156,1.1666666666666667,1.2525503635406494,0.12416839599609375
BA+BA,1000,8.4,7,104,96,93,85,189,180,156,1.303030303030303,1.2054827213287354,0.38900136947631836
BA+BA,1000,8.4,8,104,96,90,82,186,179,156,1.3333333333333333,1.2826159000396729,0.427776575088501
BA+BA,1000,8.4,9,104,96,90,82,186,180,156,1.4666666666666666,1.2375986576080322,0.33970189094543457
BA+BA,1000,8.5,0,80,89,69,78,158,156,139,1.5789473684210527,1.4816780090332031,0.034963369369506836
BA+BA,1000,8.5,1,80,89,70,79,159,156,139,1.35,1.4458773136138916,0.04121279716491699
BA+BA,1000,8.5,2,80,89,69,78,158,155,139,1.736842105263158,1.4379916191101074,0.04456448554992676
BA+BA,1000,8.5,3,80,89,71,80,160,154,139,1.5714285714285714,1.457876443862915,0.048830270767211914
BA+BA,1000,8.5,4,80,89,71,80,160,156,139,1.5238095238095237,1.4557406902313232,0.032079219818115234
BA+BA,1000,8.5,5,80,89,68,77,157,155,139,1.5,1.4722938537597656,0.04313349723815918
BA+BA,1000,8.5,6,80,89,71,80,160,156,139,1.4285714285714286,1.4649624824523926,0.03849530220031738
BA+BA,1000,8.5,7,80,89,74,83,163,155,139,1.5416666666666667,1.4376592636108398,0.0396113395690918
BA+BA,1000,8.5,8,80,89,73,82,162,156,139,1.434782608695652,1.4622740745544434,0.03441452980041504
BA+BA,1000,8.5,9,80,89,75,84,164,155,139,1.32,1.4613807201385498,0.037133216857910156
BA+BA,1000,8.6,0,94,97,82,85,179,171,142,1.4594594594594594,1.2347712516784668,0.09191679954528809
BA+BA,1000,8.6,1,94,97,75,78,172,171,142,1.7333333333333334,1.234363079071045,0.11028504371643066
BA+BA,1000,8.6,2,94,97,84,87,181,172,142,1.6153846153846154,1.2237074375152588,0.11306095123291016
BA+BA,1000,8.6,3,94,97,82,85,179,171,142,1.6756756756756757,1.2128713130950928,0.09653258323669434
BA+BA,1000,8.6,4,94,97,82,85,179,172,142,1.4324324324324325,1.2167878150939941,0.09820699691772461
BA+BA,1000,8.6,5,94,97,82,85,179,172,142,1.7567567567567568,1.2166316509246826,0.11202597618103027
BA+BA,1000,8.6,6,94,97,79,82,176,172,142,1.5588235294117647,1.2399487495422363,0.12774968147277832
BA+BA,1000,8.6,7,94,97,85,88,182,172,142,1.6,1.1910552978515625,0.07517218589782715
BA+BA,1000,8.6,8,94,97,81,84,178,173,142,1.6111111111111112,1.1864540576934814,0.14233112335205078
BA+BA,1000,8.6,9,94,97,83,86,180,172,142,1.5526315789473684,1.192497730255127,0.0867455005645752
BA+BA,1000,8.7,0,91,82,83,74,165,155,126,1.3846153846153846,1.3757760524749756,0.11395859718322754
BA+BA,1000,8.7,1,91,82,80,71,162,153,126,1.3611111111111112,1.3889844417572021,0.08899211883544922
BA+BA,1000,8.7,2,91,82,77,68,159,155,126,1.3333333333333333,1.3743782043457031,0.11690521240234375
BA+BA,1000,8.7,3,91,82,78,69,160,154,126,1.411764705882353,1.3239481449127197,0.2450885772705078
BA+BA,1000,8.7,4,91,82,80,71,162,157,126,1.3888888888888888,1.3425445556640625,0.11496281623840332
BA+BA,1000,8.7,5,91,82,79,70,161,155,126,1.3714285714285714,1.3696982860565186,0.13694334030151367
BA+BA,1000,8.7,6,91,82,81,72,163,155,126,1.4864864864864864,1.3508553504943848,0.13425707817077637
BA+BA,1000,8.7,7,91,82,81,72,163,155,126,1.3513513513513513,1.3552472591400146,0.08331060409545898
BA+BA,1000,8.7,8,91,82,75,66,157,155,126,1.3548387096774193,1.3322570323944092,0.12073826789855957
BA+BA,1000,8.7,9,91,82,80,71,162,154,126,1.3611111111111112,1.366645097732544,0.15302348136901855
BA+BA,1000,8.8,0,63,71,61,69,132,126,117,1.0666666666666667,1.4914426803588867,0.09636068344116211
BA+BA,1000,8.8,1,63,71,56,64,127,125,117,1.6,1.5390002727508545,0.07227611541748047
BA+BA,1000,8.8,2,63,71,59,67,130,126,117,1.3846153846153846,1.509202003479004,0.18741893768310547
BA+BA,1000,8.8,3,63,71,58,66,129,125,117,1.25,1.5209181308746338,0.16634273529052734
BA+BA,1000,8.8,4,63,71,56,64,127,124,117,1.5,1.5054924488067627,0.14715313911437988
BA+BA,1000,8.8,5,63,71,57,65,128,126,117,1.2727272727272727,1.5175971984863281,0.12478232383728027
BA+BA,1000,8.8,6,63,71,59,67,130,126,117,1.3076923076923077,1.5178675651550293,0.13873076438903809
BA+BA,1000,8.8,7,63,71,58,66,129,125,117,1.25,1.485121726989746,0.07557439804077148
BA+BA,1000,8.8,8,63,71,60,68,131,126,117,1.2857142857142858,1.5189146995544434,0.05247759819030762
BA+BA,1000,8.8,9,63,71,59,67,130,126,117,1.2307692307692308,1.5423188209533691,0.06739449501037598
BA+BA,1000,8.9,0,82,72,80,70,152,148,140,1.3333333333333333,1.4283154010772705,0.06915283203125
BA+BA,1000,8.9,1,82,72,81,71,153,149,140,1.4615384615384615,1.4617955684661865,0.08990979194641113
BA+BA,1000,8.9,2,82,72,81,71,153,149,140,1.4615384615384615,1.426875352859497,0.09430575370788574
BA+BA,1000,8.9,3,82,72,79,69,151,148,140,1.5454545454545454,1.444868803024292,0.07602858543395996
BA+BA,1000,8.9,4,82,72,80,70,152,148,140,1.25,1.4824714660644531,0.05954265594482422
BA+BA,1000,8.9,5,82,72,81,71,153,148,140,1.3846153846153846,1.4456965923309326,0.07679033279418945
BA+BA,1000,8.9,6,82,72,80,70,152,147,140,1.25,1.43341064453125,0.06465673446655273
BA+BA,1000,8.9,7,82,72,79,69,151,149,140,1.2727272727272727,1.4251232147216797,0.06663918495178223
BA+BA,1000,8.9,8,82,72,81,71,153,149,140,1.5384615384615385,1.451526403427124,0.07443475723266602
BA+BA,1000,8.9,9,82,72,81,71,153,149,140,1.3076923076923077,1.458449363708496,0.06767916679382324
BA+BA,1000,9.0,0,84,66,76,58,142,138,130,1.0833333333333333,1.411513090133667,0.05925941467285156
BA+BA,1000,9.0,1,84,66,77,59,143,138,130,1.0,1.4033896923065186,0.047035932540893555
BA+BA,1000,9.0,2,84,66,78,60,144,139,130,1.1428571428571428,1.4296901226043701,0.05604386329650879
BA+BA,1000,9.0,3,84,66,78,60,144,138,130,1.0714285714285714,1.3839340209960938,0.045499563217163086
BA+BA,1000,9.0,4,84,66,75,57,141,138,130,1.0909090909090908,1.3962678909301758,0.04823112487792969
BA+BA,1000,9.0,5,84,66,76,58,142,139,130,1.0,1.4263360500335693,0.04108881950378418
BA+BA,1000,9.0,6,84,66,78,60,144,138,130,1.2142857142857142,1.3851311206817627,0.04565095901489258
BA+BA,1000,9.0,7,84,66,75,57,141,138,130,1.0909090909090908,1.4275658130645752,0.060585975646972656
BA+BA,1000,9.0,8,84,66,79,61,145,137,130,1.0666666666666667,1.386936902999878,0.043875694274902344
BA+BA,1000,9.0,9,84,66,76,58,142,138,130,1.0833333333333333,1.4129457473754883,0.047354936599731445
BA+BA,1000,9.1,0,67,77,57,67,134,129,106,1.3571428571428572,1.3296606540679932,0.22595882415771484
BA+BA,1000,9.1,1,67,77,61,71,138,130,106,1.4375,1.255861520767212,0.3176295757293701
BA+BA,1000,9.1,2,67,77,58,68,135,130,106,1.4827586206896552,1.2748043537139893,0.13453030586242676
BA+BA,1000,9.1,3,67,77,64,74,141,130,106,1.4,1.2751235961914062,0.13616657257080078
BA+BA,1000,9.1,4,67,77,59,69,136,129,106,1.4666666666666666,1.2701163291931152,0.20166635513305664
BA+BA,1000,9.1,5,67,77,59,69,136,130,106,1.4666666666666666,1.2627379894256592,0.232527494430542
BA+BA,1000,9.1,6,67,77,62,72,139,130,106,1.4242424242424243,1.297339677810669,0.14684438705444336
BA+BA,1000,9.1,7,67,77,60,70,137,130,106,1.4516129032258065,1.248988151550293,0.14429378509521484
BA+BA,1000,9.1,8,67,77,60,70,137,129,106,1.4516129032258065,1.2652556896209717,0.19966626167297363
BA+BA,1000,9.1,9,67,77,61,71,138,128,106,1.25,1.2786500453948975,0.32361483573913574
BA+BA,1000,9.2,0,69,71,62,64,133,130,101,1.46875,1.3786201477050781,0.8697867393493652
BA+BA,1000,9.2,1,69,71,63,65,134,130,101,1.4242424242424243,1.4428768157958984,0.5921223163604736
BA+BA,1000,9.2,2,69,71,65,67,136,128,101,1.3714285714285714,1.4464781284332275,1.0795283317565918
BA+BA,1000,9.2,3,69,71,63,65,134,131,101,1.5454545454545454,1.3939380645751953,1.2848587036132812
BA+BA,1000,9.2,4,69,71,62,64,133,130,101,1.4375,1.4230678081512451,1.7274186611175537
BA+BA,1000,9.2,5,69,71,62,64,133,129,101,1.71875,1.4146978855133057,1.7299039363861084
BA+BA,1000,9.2,6,69,71,62,64,133,130,101,1.53125,1.4021494388580322,0.6643722057342529
BA+BA,1000,9.2,7,69,71,64,66,135,128,101,1.5294117647058822,1.4281277656555176,0.9623198509216309
BA+BA,1000,9.2,8,69,71,65,67,136,129,101,1.3714285714285714,1.4026103019714355,0.8665421009063721
BA+BA,1000,9.2,9,69,71,64,66,135,130,101,1.4411764705882353,1.3906128406524658,0.6797478199005127
BA+BA,1000,9.3,0,88,61,81,54,142,134,98,1.2954545454545454,1.3635632991790771,0.09202957153320312
BA+BA,1000,9.3,1,88,61,78,51,139,132,98,1.3414634146341464,1.3644959926605225,0.1016237735748291
BA+BA,1000,9.3,2,88,61,75,48,136,132,98,1.263157894736842,1.375596284866333,0.10468411445617676
BA+BA,1000,9.3,3,88,61,77,50,138,134,98,1.325,1.369788408279419,0.09429788589477539
BA+BA,1000,9.3,4,88,61,77,50,138,131,98,1.25,1.3722350597381592,0.10008502006530762
BA+BA,1000,9.3,5,88,61,81,54,142,133,98,1.3409090909090908,1.3553946018218994,0.10539817810058594
BA+BA,1000,9.3,6,88,61,81,54,142,133,98,1.3636363636363635,1.3657989501953125,0.1109769344329834
BA+BA,1000,9.3,7,88,61,78,51,139,132,98,1.2682926829268293,1.3948698043823242,0.12128448486328125
BA+BA,1000,9.3,8,88,61,79,52,140,134,98,1.1904761904761905,1.3845667839050293,0.09772944450378418
BA+BA,1000,9.3,9,88,61,78,51,139,135,98,1.3170731707317074,1.3769721984863281,0.09838533401489258
BA+BA,1000,9.4,0,61,63,56,58,119,116,109,1.2,1.4172039031982422,0.03258252143859863
BA+BA,1000,9.4,1,61,63,53,55,116,117,109,1.2857142857142858,1.4902172088623047,0.030865192413330078
BA+BA,1000,9.4,2,61,63,57,59,120,116,109,1.0909090909090908,1.4614059925079346,0.03348040580749512
BA+BA,1000,9.4,3,61,63,59,61,122,116,109,1.3076923076923077,1.4554684162139893,0.03366708755493164
BA+BA,1000,9.4,4,61,63,57,59,120,117,109,1.2727272727272727,1.419358730316162,0.034401655197143555
BA+BA,1000,9.4,5,61,63,58,60,121,116,109,1.25,1.4700531959533691,0.03335237503051758
BA+BA,1000,9.4,6,61,63,55,57,118,116,109,1.0,1.4104604721069336,0.032813072204589844
BA+BA,1000,9.4,7,61,63,54,56,117,116,109,1.375,1.4546973705291748,0.03447318077087402
BA+BA,1000,9.4,8,61,63,57,59,120,116,109,1.4545454545454546,1.4309611320495605,0.02930140495300293
BA+BA,1000,9.4,9,61,63,58,60,121,115,109,1.1666666666666667,1.4151582717895508,0.03611445426940918
BA+BA,1000,9.5,0,54,61,50,57,111,106,96,1.1333333333333333,1.5033750534057617,0.05336737632751465
BA+BA,1000,9.5,1,54,61,49,56,110,107,96,1.1428571428571428,1.448122501373291,0.0474395751953125
BA+BA,1000,9.5,2,54,61,47,54,108,106,96,1.25,1.4644246101379395,0.0614471435546875
BA+BA,1000,9.5,3,54,61,49,56,110,106,96,1.0714285714285714,1.4391379356384277,0.048061370849609375
BA+BA,1000,9.5,4,54,61,47,54,108,104,96,1.25,1.4812867641448975,0.06145906448364258
BA+BA,1000,9.5,5,54,61,47,54,108,105,96,1.25,1.5028696060180664,0.052876949310302734
BA+BA,1000,9.5,6,54,61,51,58,112,105,96,1.1875,1.4517855644226074,0.05187702178955078
BA+BA,1000,9.5,7,54,61,48,55,109,105,96,1.3076923076923077,1.4782085418701172,0.052791595458984375
BA+BA,1000,9.5,8,54,61,48,55,109,106,96,1.1538461538461537,1.4247593879699707,0.054247379302978516
BA+BA,1000,9.5,9,54,61,51,58,112,105,96,1.1875,1.4624595642089844,0.06181144714355469
BA+BA,1000,9.6,0,49,60,43,54,103,98,91,1.0833333333333333,1.5669984817504883,0.025061607360839844
BA+BA,1000,9.6,1,49,60,41,52,101,101,91,1.2,1.5574805736541748,0.025530338287353516
BA+BA,1000,9.6,2,49,60,41,52,101,100,91,1.1,1.5682151317596436,0.02753305435180664
BA+BA,1000,9.6,3,49,60,45,56,105,99,91,1.1428571428571428,1.5930521488189697,0.026865243911743164
BA+BA,1000,9.6,4,49,60,43,54,103,100,91,1.1666666666666667,1.5781397819519043,0.026424169540405273
BA+BA,1000,9.6,5,49,60,40,51,100,100,91,1.3333333333333333,1.570397138595581,0.025590181350708008
BA+BA,1000,9.6,6,49,60,46,57,106,99,91,1.2,1.5910372734069824,0.027575254440307617
BA+BA,1000,9.6,7,49,60,45,56,105,98,91,1.0714285714285714,1.572162389755249,0.02609705924987793
BA+BA,1000,9.6,8,49,60,44,55,104,99,91,1.0769230769230769,1.5709812641143799,0.02638983726501465
BA+BA,1000,9.6,9,49,60,43,54,103,99,91,1.0833333333333333,1.5860579013824463,0.023893117904663086
BA+BA,1000,9.7,0,57,45,54,42,99,94,77,1.1363636363636365,1.5266923904418945,0.04433584213256836
BA+BA,1000,9.7,1,57,45,53,41,98,92,77,1.0476190476190477,1.5267887115478516,0.041188955307006836
BA+BA,1000,9.7,2,57,45,52,40,97,94,77,1.15,1.5448517799377441,0.04719138145446777
BA+BA,1000,9.7,3,57,45,51,39,96,92,77,1.2105263157894737,1.4966092109680176,0.04051947593688965
BA+BA,1000,9.7,4,57,45,51,39,96,92,77,1.2105263157894737,1.5192928314208984,0.03890061378479004
BA+BA,1000,9.7,5,57,45,52,40,97,94,77,1.3,1.5196197032928467,0.040967464447021484
BA+BA,1000,9.7,6,57,45,53,41,98,93,77,1.1904761904761905,1.4717676639556885,0.040444374084472656
BA+BA,1000,9.7,7,57,45,51,39,96,93,77,1.2105263157894737,1.477992296218872,0.04272603988647461
BA+BA,1000,9.7,8,57,45,51,39,96,94,77,1.105263157894737,1.520249605178833,0.03482985496520996
BA+BA,1000,9.7,9,57,45,52,40,97,92,77,1.1,1.480088710784912,0.03466367721557617
BA+BA,1000,9.8,0,46,50,41,45,91,90,81,1.2,1.6738214492797852,0.024173259735107422
BA+BA,1000,9.8,1,46,50,43,47,93,89,81,1.5,1.7186510562896729,0.025008440017700195
BA+BA,1000,9.8,2,46,50,43,47,93,89,81,1.0833333333333333,1.7089548110961914,0.02530670166015625
BA+BA,1000,9.8,3,46,50,41,45,91,89,81,1.3,1.6852524280548096,0.024714231491088867
BA+BA,1000,9.8,4,46,50,42,46,92,89,81,1.0909090909090908,1.715639352798462,0.024436473846435547
BA+BA,1000,9.8,5,46,50,43,47,93,90,81,1.25,1.7018506526947021,0.024981260299682617
BA+BA,1000,9.8,6,46,50,43,47,93,89,81,1.25,1.6565685272216797,0.025276660919189453
BA+BA,1000,9.8,7,46,50,44,48,94,89,81,1.1538461538461537,1.7315361499786377,0.027028322219848633
BA+BA,1000,9.8,8,46,50,41,45,91,88,81,1.3,1.685063123703003,0.02361774444580078
BA+BA,1000,9.8,9,46,50,42,46,92,89,81,1.1818181818181819,1.672079086303711,0.02512526512145996
